Date,adj close,close,high,low,open,volume
2025-04-07,118.25,118.25,119.0,109.44999694824219,109.44999694824219,2362932
2025-04-08,118.1500015258789,118.1500015258789,121.9000015258789,117.30000305175781,121.3499984741211,1186193
2025-04-09,118.25,118.25,119.94999694824219,116.6500015258789,118.0999984741211,985827
2025-04-11,119.3499984741211,119.3499984741211,121.0,118.25,120.05000305175781,1125271
2025-04-15,124.19999694824219,124.19999694824219,125.80000305175781,120.25,120.25,651144
2025-04-16,129.75,129.75,131.3000030517578,123.8499984741211,124.69999694824219,1233874
2025-04-17,128.75,128.75,130.64999389648438,127.9000015258789,129.9499969482422,598339
2025-04-21,130.75,130.75,131.8000030517578,128.3000030517578,129.25,1429134
2025-04-22,131.1999969482422,131.1999969482422,133.89999389648438,130.9499969482422,131.25,1695643
2025-04-23,131.85000610351562,131.85000610351562,132.5,128.3000030517578,132.0,1596761
2025-04-24,132.25,132.25,137.0,131.60000610351562,135.0,2834535
2025-04-25,125.05000305175781,125.05000305175781,132.5,123.5,132.5,1492734
2025-04-28,125.1500015258789,125.1500015258789,126.19999694824219,122.0999984741211,123.8499984741211,1756546
2025-04-29,123.5,123.5,127.5,122.9000015258789,125.19999694824219,1240073
2025-04-30,122.05000305175781,122.05000305175781,124.4000015258789,121.6500015258789,123.44999694824219,1195796
2025-05-02,122.05000305175781,122.05000305175781,124.0999984741211,121.55000305175781,122.05000305175781,1015222
2025-05-05,122.5999984741211,122.5999984741211,123.19999694824219,121.30000305175781,122.0,885031
2025-05-06,118.19999694824219,118.19999694824219,123.5,117.69999694824219,122.25,1346931
2025-05-07,119.5,119.5,120.0999984741211,115.05000305175781,115.05000305175781,643488
2025-05-08,118.4000015258789,118.4000015258789,122.6500015258789,117.30000305175781,119.44999694824219,1295380
2025-05-09,117.3499984741211,117.3499984741211,117.80000305175781,114.9000015258789,114.9000015258789,718716
2025-05-12,120.9000015258789,120.9000015258789,122.30000305175781,120.5999984741211,122.30000305175781,964089
2025-05-13,121.4000015258789,121.4000015258789,122.5999984741211,120.9000015258789,122.0,1312141
2025-05-14,122.80000305175781,122.80000305175781,123.4000015258789,121.4000015258789,121.94999694824219,896346
2025-05-15,122.94999694824219,122.94999694824219,124.1500015258789,122.5999984741211,122.8499984741211,788870
2025-05-16,123.94999694824219,123.94999694824219,124.80000305175781,122.75,123.69999694824219,665320
2025-05-19,126.25,126.25,128.5,123.5999984741211,124.19999694824219,1898571
2025-05-20,123.8499984741211,123.8499984741211,126.8499984741211,123.19999694824219,126.5999984741211,1009023
